lemma	gender	article	opposite_gender_word	source	notes
puntal	m	el		doozan/es-en.data	wiktionary-gender
puntano	m	el	puntana	doozan/es-en.data	meta-f=+
puntapié	m	el		doozan/es-en.data	wiktionary-gender
puntarenense	mf	el/la		doozan/es-en.data	wiktionary-gender
puntazo	m	el		doozan/es-en.data	wiktionary-gender
punteadura	f	la		doozan/es-en.data	wiktionary-gender
punteo	m	el		doozan/es-en.data	wiktionary-gender
puntera	f	la		doozan/es-en.data	wiktionary-gender
punterita	f	la		doozan/es-en.data	wiktionary-gender
puntero	m	el		doozan/es-en.data	wiktionary-gender
puntería	f	la		doozan/es-en.data	wiktionary-gender
puntilla	f	la		doozan/es-en.data	wiktionary-gender
puntillazo	m	el		doozan/es-en.data	wiktionary-gender
puntillero	m	el		doozan/es-en.data	wiktionary-gender
puntillismo	m	el		doozan/es-en.data	wiktionary-gender
puntillita	f	la		doozan/es-en.data	wiktionary-gender
puntillo	m	el		doozan/es-en.data	wiktionary-gender
puntista	mf	el/la		doozan/es-en.data	wiktionary-gender
puntita	f	la		doozan/es-en.data	wiktionary-gender
puntito	m	el		doozan/es-en.data	wiktionary-gender
punto	m	el		doozan/es-en.data	wiktionary-gender
puntocom	f	la		doozan/es-en.data	wiktionary-gender
puntofijismo	m	el		doozan/es-en.data	wiktionary-gender
puntuabilidad	f	la		doozan/es-en.data	wiktionary-gender
puntuación	f	la		doozan/es-en.data	wiktionary-gender
puntuador	m	el		doozan/es-en.data	meta-f=+
puntuaje	m	el		doozan/es-en.data	wiktionary-gender
puntualidad	f	la		doozan/es-en.data	wiktionary-gender
puntualización	f	la		doozan/es-en.data	wiktionary-gender
puntura	f	la		doozan/es-en.data	wiktionary-gender
punyabí	mf	el/la		doozan/es-en.data	wiktionary-gender
punzada	f	la		doozan/es-en.data	wiktionary-gender
punzonadora	f	la		doozan/es-en.data	wiktionary-gender
punzonamiento	m	el		doozan/es-en.data	wiktionary-gender
punzó	m	el		doozan/es-en.data	wiktionary-gender
punzón	m	el		doozan/es-en.data	wiktionary-gender
pupa	f	la		doozan/es-en.data	wiktionary-gender
pupación	f	la		doozan/es-en.data	wiktionary-gender
pupila	f	la		doozan/es-en.data	wiktionary-gender
pupilaje	m	el		doozan/es-en.data	wiktionary-gender
pupilente	m	el		doozan/es-en.data	wiktionary-gender
pupilero	m	el	pupilera	doozan/es-en.data	meta-f=+
pupilo	m	el		doozan/es-en.data	wiktionary-gender
pupitre	m	el		doozan/es-en.data	wiktionary-gender
pupo	m	el		doozan/es-en.data	wiktionary-gender
pupurrí	m	el		doozan/es-en.data	wiktionary-gender
pupusa	f	la		doozan/es-en.data	wiktionary-gender
pupuseada	f	la		doozan/es-en.data	wiktionary-gender
pupusero	m	el	pupusera	doozan/es-en.data	meta-f=+
pupusería	f	la		doozan/es-en.data	wiktionary-gender
pupusiada	f	la		doozan/es-en.data	wiktionary-gender
pupusona	f	la		doozan/es-en.data	wiktionary-gender
pupusuda	f	la		doozan/es-en.data	wiktionary-gender
pupusódromo	m	el		doozan/es-en.data	wiktionary-gender
puputov	m	el		doozan/es-en.data	wiktionary-gender
pupú	m	el		doozan/es-en.data	wiktionary-gender
puquina	m	el		doozan/es-en.data	wiktionary-gender
purana	m	el		doozan/es-en.data	wiktionary-gender
purasangre	m	el		doozan/es-en.data	wiktionary-gender
pureta	mf	el/la		doozan/es-en.data	wiktionary-gender
puretazo	m	el		doozan/es-en.data	wiktionary-gender
purete	m	el		doozan/es-en.data	wiktionary-gender
pureza	f	la		doozan/es-en.data	wiktionary-gender
purga	f	la		doozan/es-en.data	wiktionary-gender
purgación	f	la		doozan/es-en.data	wiktionary-gender
purgador	m	el		doozan/es-en.data	wiktionary-gender
purgante	m	el		doozan/es-en.data	wiktionary-gender
purgatorio	m	el		doozan/es-en.data	wiktionary-gender
puridad	f	la		doozan/es-en.data	wiktionary-gender
purificación	f	la		doozan/es-en.data	wiktionary-gender
purificador	m	el		doozan/es-en.data	wiktionary-gender
purillo	m	el		doozan/es-en.data	wiktionary-gender
purina	f	la		doozan/es-en.data	wiktionary-gender
purismo	m	el		doozan/es-en.data	wiktionary-gender
purista	mf	el/la		doozan/es-en.data	wiktionary-gender
puritanismo	m	el		doozan/es-en.data	wiktionary-gender
puritano	m	el	puritana	doozan/es-en.data	meta-f=+
puro	m	el		doozan/es-en.data	wiktionary-gender
purpurado	m	el		doozan/es-en.data	wiktionary-gender
purpurina	f	la		doozan/es-en.data	wiktionary-gender
purrusalda	f	la		doozan/es-en.data	wiktionary-gender
purulencia	f	la		doozan/es-en.data	wiktionary-gender
pururú	m	el		doozan/es-en.data	wiktionary-gender
puré	m	el		doozan/es-en.data	wiktionary-gender
purépecha	mf	el/la		doozan/es-en.data	wiktionary-gender
purín	m	el		doozan/es-en.data	wiktionary-gender
pus	m	el		doozan/es-en.data	wiktionary-gender
pusilanimidad	f	la		doozan/es-en.data	wiktionary-gender
pusilánime	mf	el/la		doozan/es-en.data	wiktionary-gender
put	m	el		doozan/es-en.data	wiktionary-gender
puta	f	la		doozan/es-en.data	wiktionary-gender
putada	f	la		doozan/es-en.data	wiktionary-gender
putadilla	f	la		doozan/es-en.data	wiktionary-gender
putadita	f	la		doozan/es-en.data	wiktionary-gender
putamadral	m	el		doozan/es-en.data	wiktionary-gender
putarrajal	m	el		doozan/es-en.data	wiktionary-gender
putaza	f	la		doozan/es-en.data	wiktionary-gender
putazo	m	el		doozan/es-en.data	wiktionary-gender
putaña	f	la		doozan/es-en.data	wiktionary-gender
putañero	m	el		doozan/es-en.data	wiktionary-gender
putañería	f	la		doozan/es-en.data	wiktionary-gender
puteada	f	la		doozan/es-en.data	wiktionary-gender
puteo	m	el		doozan/es-en.data	wiktionary-gender
putero	m	el		doozan/es-en.data	wiktionary-gender
putería	f	la		doozan/es-en.data	wiktionary-gender
puterío	m	el		doozan/es-en.data	wiktionary-gender
puticlub	m	el		doozan/es-en.data	wiktionary-gender
putiferio	m	el		doozan/es-en.data	wiktionary-gender
putilla	f	la		doozan/es-en.data	wiktionary-gender
putimadral	m	el		doozan/es-en.data	wiktionary-gender
putinismo	m	el		doozan/es-en.data	wiktionary-gender
putinización	f	la		doozan/es-en.data	wiktionary-gender
putita	f	la		doozan/es-en.data	wiktionary-gender
putivuelta	f	la		doozan/es-en.data	wiktionary-gender
putiza	f	la		doozan/es-en.data	wiktionary-gender
puto	m	el	puta	doozan/es-en.data	meta-f=+
putona	f	la		doozan/es-en.data	wiktionary-gender
putrefacción	f	la		doozan/es-en.data	wiktionary-gender
putrescina	f	la		doozan/es-en.data	wiktionary-gender
putria	f	la		doozan/es-en.data	wiktionary-gender
putsch	m	el		doozan/es-en.data	wiktionary-gender
putschismo	m	el		doozan/es-en.data	wiktionary-gender
putschista	mf	el/la		doozan/es-en.data	wiktionary-gender
putumayense	mf	el/la		doozan/es-en.data	wiktionary-gender
pututu	m	el		doozan/es-en.data	wiktionary-gender
putón	m	el		doozan/es-en.data	wiktionary-gender
putún	mf	el/la		doozan/es-en.data	wiktionary-gender
puya	f	la		doozan/es-en.data	wiktionary-gender
puyazo	m	el		doozan/es-en.data	wiktionary-gender
puzle	m	el		doozan/es-en.data	wiktionary-gender
puzolana	f	la		doozan/es-en.data	wiktionary-gender
puzzle	m	el		doozan/es-en.data	wiktionary-gender
puénting	m	el		doozan/es-en.data	wiktionary-gender
puérpara	f	la		doozan/es-en.data	wiktionary-gender
puérpera	f	la		doozan/es-en.data	wiktionary-gender
puñadito	m	el		doozan/es-en.data	wiktionary-gender
puñado	m	el		doozan/es-en.data	wiktionary-gender
puñal	m	el		doozan/es-en.data	wiktionary-gender
puñalada	f	la		doozan/es-en.data	wiktionary-gender
puñalillo	m	el		doozan/es-en.data	wiktionary-gender
puñalito	m	el		doozan/es-en.data	wiktionary-gender
puñalote	m	el		doozan/es-en.data	wiktionary-gender
puñalá	f	la		doozan/es-en.data	wiktionary-gender
puñao	m	el		doozan/es-en.data	wiktionary-gender
puñeta	f	la		doozan/es-en.data	wiktionary-gender
puñetazo	m	el		doozan/es-en.data	wiktionary-gender
puñete	m	el		doozan/es-en.data	wiktionary-gender
puñetero	m	el		doozan/es-en.data	wiktionary-gender
puño	m	el		doozan/es-en.data	wiktionary-gender
pv	m	el		doozan/es-en.data	wiktionary-gender
pvp	m	el		doozan/es-en.data	wiktionary-gender
pyme	f	la		doozan/es-en.data	wiktionary-gender
pza	f	la		doozan/es-en.data	wiktionary-gender
pábilo	m	el		doozan/es-en.data	wiktionary-gender
pábulo	m	el		doozan/es-en.data	wiktionary-gender
pádel	m	el		doozan/es-en.data	wiktionary-gender
pág	f	la		doozan/es-en.data	wiktionary-gender
págalo	m	el		doozan/es-en.data	wiktionary-gender
página	f	la		doozan/es-en.data	wiktionary-gender
págs	f	la		doozan/es-en.data	wiktionary-gender
pájara	f	la		doozan/es-en.data	wiktionary-gender
pájaro	m	el		doozan/es-en.data	wiktionary-gender
pálea	f	la		doozan/es-en.data	wiktionary-gender
pálet	m	el		doozan/es-en.data	wiktionary-gender
pálida	f	la		doozan/es-en.data	wiktionary-gender
pálpito	m	el		doozan/es-en.data	wiktionary-gender
pámpano	m	el		doozan/es-en.data	wiktionary-gender
pámper	m	el		doozan/es-en.data	wiktionary-gender
pámpido	m	el	pámpida	doozan/es-en.data	meta-f=+
páncreas	m	el		doozan/es-en.data	wiktionary-gender
pánico	m	el		doozan/es-en.data	wiktionary-gender
pápago	mf	el/la		doozan/es-en.data	wiktionary-gender
pápalo	m	el		doozan/es-en.data	wiktionary-gender
páprika	f	la		doozan/es-en.data	wiktionary-gender
pápula	f	la		doozan/es-en.data	wiktionary-gender
páramo	m	el		doozan/es-en.data	wiktionary-gender
párking	m	el		doozan/es-en.data	wiktionary-gender
párkinson	m	el		doozan/es-en.data	wiktionary-gender
párodo	m	el		doozan/es-en.data	wiktionary-gender
párpado	m	el		doozan/es-en.data	wiktionary-gender
párrafo	m	el		doozan/es-en.data	wiktionary-gender
párroco	m	el	párroca	doozan/es-en.data	meta-f=+
pársec	m	el		doozan/es-en.data	wiktionary-gender
pártico	m	el	pártica	doozan/es-en.data	meta-f=+
párvulo	m	el	párvula	doozan/es-en.data	meta-f=+
pátera	f	la		doozan/es-en.data	wiktionary-gender
pátina	f	la		doozan/es-en.data	wiktionary-gender
pécora	f	la		doozan/es-en.data	wiktionary-gender
péndex	mf	el/la		doozan/es-en.data	wiktionary-gender
péndola	f	la		doozan/es-en.data	wiktionary-gender
péndulo	m	el		doozan/es-en.data	wiktionary-gender
pénfigo	m	el		doozan/es-en.data	wiktionary-gender
pénsum	m	el		doozan/es-en.data	wiktionary-gender
péplum	m	el		doozan/es-en.data	wiktionary-gender
péptido	m	el		doozan/es-en.data	wiktionary-gender
pérdida	f	la		doozan/es-en.data	wiktionary-gender
pérgola	f	la		doozan/es-en.data	wiktionary-gender
pértiga	f	la		doozan/es-en.data	wiktionary-gender
pésame	m	el		doozan/es-en.data	wiktionary-gender
pésico	m	el	pésica	doozan/es-en.data	meta-f=+
pésol	m	el		doozan/es-en.data	wiktionary-gender
pétalo	m	el		doozan/es-en.data	wiktionary-gender
péñola	f	la		doozan/es-en.data	wiktionary-gender
pía	f	la		doozan/es-en.data	wiktionary-gender
pícaro	m	el	pícara	doozan/es-en.data	meta-f=+
pícea	f	la		doozan/es-en.data	wiktionary-gender
pícher	m	el		doozan/es-en.data	wiktionary-gender
pícnic	m	el		doozan/es-en.data	wiktionary-gender
pícolo	m	el		doozan/es-en.data	wiktionary-gender
pídola	f	la		doozan/es-en.data	wiktionary-gender
pífano	m	el		doozan/es-en.data	wiktionary-gender
píldora	f	la		doozan/es-en.data	wiktionary-gender
píleo	m	el		doozan/es-en.data	wiktionary-gender
píloro	m	el		doozan/es-en.data	wiktionary-gender
pínnula	f	la		doozan/es-en.data	wiktionary-gender
pínula	f	la		doozan/es-en.data	wiktionary-gender
pío	m	el		doozan/es-en.data	wiktionary-gender
pípila	f	la		doozan/es-en.data	wiktionary-gender
písamo	m	el		doozan/es-en.data	wiktionary-gender
pítima	f	la		doozan/es-en.data	wiktionary-gender
pívot	mf	el/la		doozan/es-en.data	wiktionary-gender
píxel	m	el		doozan/es-en.data	wiktionary-gender
píxide	f	la		doozan/es-en.data	wiktionary-gender
pócima	f	la		doozan/es-en.data	wiktionary-gender
póculo	m	el		doozan/es-en.data	wiktionary-gender
pódcast	m	el		doozan/es-en.data	wiktionary-gender
pódium	m	el		doozan/es-en.data	wiktionary-gender
póker	m	el		doozan/es-en.data	wiktionary-gender
pólder	m	el		doozan/es-en.data	wiktionary-gender
pólipo	m	el		doozan/es-en.data	wiktionary-gender
póliza	f	la		doozan/es-en.data	wiktionary-gender
pólvora	f	la		doozan/es-en.data	wiktionary-gender
pómez	f	la		doozan/es-en.data	wiktionary-gender
pómulo	m	el		doozan/es-en.data	wiktionary-gender
póquer	m	el		doozan/es-en.data	wiktionary-gender
pórfido	m	el		doozan/es-en.data	wiktionary-gender
pórtico	m	el		doozan/es-en.data	wiktionary-gender
pósit	m	el		doozan/es-en.data	wiktionary-gender
pósito	m	el		doozan/es-en.data	wiktionary-gender
póster	m	el		doozan/es-en.data	wiktionary-gender
pósum	m	el		doozan/es-en.data	wiktionary-gender
póñil	m	el		doozan/es-en.data	wiktionary-gender
púa	f	la		doozan/es-en.data	wiktionary-gender
púber	mf	el/la		doozan/es-en.data	wiktionary-gender
público	m	el		doozan/es-en.data	wiktionary-gender
púgil	m	el		doozan/es-en.data	wiktionary-gender
púlpito	m	el		doozan/es-en.data	wiktionary-gender
púlsar	m	el		doozan/es-en.data	wiktionary-gender
púnico	m	el		doozan/es-en.data	wiktionary-gender
púrpura	f	la		doozan/es-en.data	wiktionary-gender
pústula	f	la		doozan/es-en.data	wiktionary-gender
qatarí	mf	el/la		doozan/es-en.data	wiktionary-gender
qlo	m	el		doozan/es-en.data	wiktionary-gender
qoppa	f	la		doozan/es-en.data	wiktionary-gender
qq	m	el		doozan/es-en.data	wiktionary-gender
quad	m	el		doozan/es-en.data	wiktionary-gender
quadradura	f	la		doozan/es-en.data	wiktionary-gender
quadravigesimal	m	el		doozan/es-en.data	wiktionary-gender
qualy	f	la		doozan/es-en.data	wiktionary-gender
quanto	m	el		doozan/es-en.data	wiktionary-gender
quantum	m	el		doozan/es-en.data	wiktionary-gender
quark	m	el		doozan/es-en.data	wiktionary-gender
quartel	m	el		doozan/es-en.data	wiktionary-gender
quarterback	m	el		doozan/es-en.data	wiktionary-gender
quarto	m	el		doozan/es-en.data	wiktionary-gender
quasar	m	el		doozan/es-en.data	wiktionary-gender
qubit	m	el		doozan/es-en.data	wiktionary-gender
quebequense	mf	el/la		doozan/es-en.data	wiktionary-gender
quebequeses	m	el		doozan/es-en.data	wiktionary-gender
quebequés	m	el		doozan/es-en.data	meta-f=+
quebrachal	m	el		doozan/es-en.data	wiktionary-gender
quebracho	m	el		doozan/es-en.data	wiktionary-gender
quebrada	f	la		doozan/es-en.data	wiktionary-gender
quebradero	m	el		doozan/es-en.data	wiktionary-gender
quebradita	f	la		doozan/es-en.data	wiktionary-gender
quebrado	m	el		doozan/es-en.data	wiktionary-gender
quebrador	m	el		doozan/es-en.data	meta-f=+
quebradura	f	la		doozan/es-en.data	wiktionary-gender
quebrantación	f	la		doozan/es-en.data	wiktionary-gender
quebrantador	m	el		doozan/es-en.data	meta-f=+
quebrantaherraduras	m	el		doozan/es-en.data	wiktionary-gender
quebrantahuesos	m	el		doozan/es-en.data	wiktionary-gender
quebrantamiento	m	el		doozan/es-en.data	wiktionary-gender
quebranto	m	el		doozan/es-en.data	wiktionary-gender
queche	m	el		doozan/es-en.data	wiktionary-gender
quechemarín	m	el		doozan/es-en.data	wiktionary-gender
quechua	mf	el/la		doozan/es-en.data	wiktionary-gender
quechuahablante	mf	el/la		doozan/es-en.data	wiktionary-gender
quechuañol	m	el		doozan/es-en.data	wiktionary-gender
quechuismo	m	el		doozan/es-en.data	wiktionary-gender
queco	m	el		doozan/es-en.data	wiktionary-gender
queda	f	la		doozan/es-en.data	wiktionary-gender
quedada	f	la		doozan/es-en.data	wiktionary-gender
quehacer	m	el		doozan/es-en.data	wiktionary-gender
queimada	f	la		doozan/es-en.data	wiktionary-gender
queique	m	el		doozan/es-en.data	wiktionary-gender
queja	f	la		doozan/es-en.data	wiktionary-gender
quejadera	f	la		doozan/es-en.data	wiktionary-gender
quejazón	m	el		doozan/es-en.data	wiktionary-gender
quejica	mf	el/la		doozan/es-en.data	wiktionary-gender
quejido	m	el		doozan/es-en.data	wiktionary-gender
quejigal	m	el		doozan/es-en.data	wiktionary-gender
quejigar	m	el		doozan/es-en.data	wiktionary-gender
quejigo	m	el		doozan/es-en.data	wiktionary-gender
quejo	m	el		doozan/es-en.data	wiktionary-gender
quejumbre	f	la		doozan/es-en.data	wiktionary-gender
quejío	m	el		doozan/es-en.data	wiktionary-gender
quelación	f	la		doozan/es-en.data	wiktionary-gender
quelato	m	el		doozan/es-en.data	wiktionary-gender
quelele	m	el		doozan/es-en.data	wiktionary-gender
quelenquelén	m	el		doozan/es-en.data	wiktionary-gender
quelicerado	m	el		doozan/es-en.data	wiktionary-gender
quelite	m	el		doozan/es-en.data	wiktionary-gender
queloide	m	el		doozan/es-en.data	wiktionary-gender
quelonio	m	el		doozan/es-en.data	wiktionary-gender
quelpo	m	el		doozan/es-en.data	wiktionary-gender
queltehue	m	el		doozan/es-en.data	wiktionary-gender
quelvacho	m	el		doozan/es-en.data	wiktionary-gender
quelícero	m	el		doozan/es-en.data	wiktionary-gender
quema	f	la		doozan/es-en.data	wiktionary-gender
quemacocos	m	el		doozan/es-en.data	wiktionary-gender
quemada	f	la		doozan/es-en.data	wiktionary-gender
quemador	m	el		doozan/es-en.data	wiktionary-gender
quemadora	f	la		doozan/es-en.data	wiktionary-gender
quemados	m	el		doozan/es-en.data	wiktionary-gender
quemadura	f	la		doozan/es-en.data	wiktionary-gender
quemagrasa	m	el		doozan/es-en.data	wiktionary-gender
quemazón	f	la		doozan/es-en.data	wiktionary-gender
queme	m	el		doozan/es-en.data	wiktionary-gender
quemosis	f	la		doozan/es-en.data	wiktionary-gender
quena	f	la		doozan/es-en.data	wiktionary-gender
quenacho	m	el		doozan/es-en.data	wiktionary-gender
quenefa	f	la		doozan/es-en.data	wiktionary-gender
quenepa	f	la		doozan/es-en.data	wiktionary-gender
quenista	mf	el/la		doozan/es-en.data	wiktionary-gender
quenodesoxicolato	m	el		doozan/es-en.data	wiktionary-gender
quenya	m	el		doozan/es-en.data	wiktionary-gender
queperí	m	el		doozan/es-en.data	wiktionary-gender
quepis	m	el		doozan/es-en.data	wiktionary-gender
quepoa	mf	el/la		doozan/es-en.data	wiktionary-gender
quepí	m	el		doozan/es-en.data	wiktionary-gender
queque	m	el		doozan/es-en.data	wiktionary-gender
quequisque	m	el		doozan/es-en.data	wiktionary-gender
quequito	m	el		doozan/es-en.data	wiktionary-gender
quera	f	la		doozan/es-en.data	wiktionary-gender
querandí	mf	el/la		doozan/es-en.data	wiktionary-gender
queratina	f	la		doozan/es-en.data	wiktionary-gender
queratinización	f	la		doozan/es-en.data	wiktionary-gender
queratinocito	m	el		doozan/es-en.data	wiktionary-gender
queratitis	f	la		doozan/es-en.data	wiktionary-gender
queratocito	m	el		doozan/es-en.data	wiktionary-gender
queratoconjuntivitis	f	la		doozan/es-en.data	wiktionary-gender
queratocono	m	el		doozan/es-en.data	wiktionary-gender
queratodermia	f	la		doozan/es-en.data	wiktionary-gender
queratoplastia	f	la		doozan/es-en.data	wiktionary-gender
queratosis	f	la		doozan/es-en.data	wiktionary-gender
quercetina	f	la		doozan/es-en.data	wiktionary-gender
quercínea	f	la		doozan/es-en.data	wiktionary-gender
querella	f	la		doozan/es-en.data	wiktionary-gender
querellante	mf	el/la		doozan/es-en.data	wiktionary-gender
querencia	f	la		doozan/es-en.data	wiktionary-gender
querendón	m	el		doozan/es-en.data	meta-f=+
querequequé	m	el		doozan/es-en.data	wiktionary-gender
querer	m	el		doozan/es-en.data	wiktionary-gender
queretano	m	el	queretana	doozan/es-en.data	meta-f=+
querida	f	la	querido	doozan/es-en.data	meta-m=+
querido	m	el	querida	doozan/es-en.data	meta-f=+
querindongo	m	el		doozan/es-en.data	wiktionary-gender
quermesita	f	la		doozan/es-en.data	wiktionary-gender
quermés	f	la		doozan/es-en.data	wiktionary-gender
quero	m	el		doozan/es-en.data	wiktionary-gender
querosene	m	el		doozan/es-en.data	wiktionary-gender
queroseno	m	el		doozan/es-en.data	wiktionary-gender
querosén	m	el		doozan/es-en.data	wiktionary-gender
querosín	m	el		doozan/es-en.data	wiktionary-gender
querque	m	el		doozan/es-en.data	wiktionary-gender
querube	m	el		doozan/es-en.data	wiktionary-gender
querubín	m	el		doozan/es-en.data	wiktionary-gender
querulante	mf	el/la		doozan/es-en.data	wiktionary-gender
